img_path,img_w,img_h,xc/img_w,yc/img_h,w/img_w,h/img_h,classe
./imgs/img_00063.jpg,178,227,0.0,0.0,0.0,0.0,vazio
./imgs/img_00064.jpg,206,196,0.33737864077669905,0.14285714285714285,0.21844660194174756,0.15306122448979592,circulo
./imgs/img_00065.jpg,195,193,0.0,0.0,0.0,0.0,vazio
./imgs/img_00066.jpg,154,236,0.5292207792207793,0.3389830508474576,0.2792207792207792,0.16101694915254236,triangulo
./imgs/img_00067.jpg,203,185,0.26354679802955666,0.6594594594594595,0.21182266009852216,0.1837837837837838,triangulo
./imgs/img_00068.jpg,213,203,0.7816901408450704,0.2536945812807882,0.18309859154929578,0.1625615763546798,triangulo
./imgs/img_00069.jpg,232,221,0.6012931034482759,0.7692307692307693,0.24568965517241378,0.22624434389140272,circulo
./imgs/img_00070.jpg,233,239,0.3648068669527897,0.7949790794979079,0.15450643776824036,0.13389121338912133,circulo
./imgs/img_00071.jpg,232,238,0.7112068965517241,0.6848739495798319,0.22413793103448276,0.14285714285714285,triangulo
./imgs/img_00072.jpg,174,208,0.49712643678160917,0.5264423076923077,0.2471264367816092,0.1875,triangulo
./imgs/img_00073.jpg,214,190,0.5280373831775701,0.46842105263157896,0.2616822429906542,0.2631578947368421,circulo
./imgs/img_00074.jpg,247,165,0.0,0.0,0.0,0.0,vazio
./imgs/img_00075.jpg,204,212,0.6274509803921569,0.6768867924528302,0.16666666666666666,0.25943396226415094,circulo
./imgs/img_00076.jpg,214,238,0.34813084112149534,0.6470588235294118,0.26635514018691586,0.19327731092436976,circulo
./imgs/img_00077.jpg,178,166,0.7247191011235955,0.6987951807228916,0.3258426966292135,0.3493975903614458,circulo
./imgs/img_00078.jpg,223,161,0.3116591928251121,0.6273291925465838,0.22869955156950672,0.33540372670807456,triangulo
./imgs/img_00079.jpg,177,156,0.0,0.0,0.0,0.0,vazio
./imgs/img_00080.jpg,169,248,0.24260355029585798,0.4596774193548387,0.33136094674556216,0.20161290322580644,triangulo
./imgs/img_00081.jpg,221,176,0.0,0.0,0.0,0.0,vazio
./imgs/img_00082.jpg,204,225,0.7328431372549019,0.7088888888888889,0.24019607843137256,0.22666666666666666,triangulo
./imgs/img_00083.jpg,186,209,0.7419354838709677,0.5382775119617225,0.27956989247311825,0.14832535885167464,circulo
./imgs/img_00084.jpg,246,222,0.0,0.0,0.0,0.0,vazio
./imgs/img_00085.jpg,223,162,0.0,0.0,0.0,0.0,vazio
./imgs/img_00086.jpg,242,216,0.0,0.0,0.0,0.0,vazio
./imgs/img_00087.jpg,163,183,0.6196319018404908,0.7896174863387978,0.22085889570552147,0.20218579234972678,triangulo
./imgs/img_00088.jpg,220,188,0.5,0.7074468085106383,0.20909090909090908,0.2127659574468085,circulo
./imgs/img_00089.jpg,232,182,0.7176724137931034,0.3489010989010989,0.14224137931034483,0.3131868131868132,triangulo
./imgs/img_00090.jpg,227,222,0.0,0.0,0.0,0.0,vazio
./imgs/img_00091.jpg,225,208,0.3333333333333333,0.4519230769230769,0.13333333333333333,0.25961538461538464,triangulo
./imgs/img_00092.jpg,242,243,0.390495867768595,0.41975308641975306,0.23553719008264462,0.1728395061728395,circulo
./imgs/img_00093.jpg,240,198,0.0,0.0,0.0,0.0,vazio
./imgs/img_00094.jpg,166,203,0.7740963855421686,0.4876847290640394,0.25903614457831325,0.21674876847290642,circulo
./imgs/img_00095.jpg,179,230,0.0,0.0,0.0,0.0,vazio
./imgs/img_00096.jpg,247,196,0.0,0.0,0.0,0.0,vazio
./imgs/img_00097.jpg,244,222,0.6557377049180327,0.536036036036036,0.18032786885245902,0.2072072072072072,circulo
./imgs/img_00098.jpg,167,153,0.7754491017964071,0.26143790849673204,0.24550898203592814,0.33986928104575165,circulo
./imgs/img_00099.jpg,203,228,0.14285714285714285,0.3618421052631579,0.1477832512315271,0.25877192982456143,triangulo
./imgs/img_00100.jpg,177,198,0.6384180790960452,0.7525252525252525,0.1694915254237288,0.15151515151515152,circulo
./imgs/img_00101.jpg,172,216,0.7151162790697675,0.18055555555555555,0.2441860465116279,0.16666666666666666,circulo
./imgs/img_00102.jpg,216,225,0.8055555555555556,0.5666666666666667,0.17592592592592593,0.2,circulo
./imgs/img_00103.jpg,182,176,0.6373626373626373,0.8096590909090909,0.32967032967032966,0.2556818181818182,circulo
./imgs/img_00104.jpg,243,188,0.42592592592592593,0.2632978723404255,0.18518518518518517,0.2712765957446808,circulo
./imgs/img_00105.jpg,233,216,0.7381974248927039,0.45601851851851855,0.1459227467811159,0.1527777777777778,triangulo
./imgs/img_00106.jpg,168,202,0.4851190476190476,0.400990099009901,0.30357142857142855,0.25742574257425743,triangulo
./imgs/img_00107.jpg,173,223,0.0,0.0,0.0,0.0,vazio
./imgs/img_00108.jpg,231,189,0.4329004329004329,0.7936507936507936,0.12987012987012986,0.1693121693121693,circulo
./imgs/img_00109.jpg,166,174,0.31626506024096385,0.33620689655172414,0.3313253012048193,0.20114942528735633,triangulo
./imgs/img_00110.jpg,161,228,0.7080745341614907,0.37280701754385964,0.36024844720496896,0.15789473684210525,triangulo
./imgs/img_00111.jpg,196,245,0.7729591836734694,0.8204081632653061,0.15816326530612246,0.23673469387755103,circulo
./imgs/img_00112.jpg,165,240,0.0,0.0,0.0,0.0,vazio
./imgs/img_00113.jpg,173,162,0.4479768786127168,0.4074074074074074,0.32947976878612717,0.19753086419753085,triangulo
./imgs/img_00114.jpg,228,229,0.6885964912280702,0.5938864628820961,0.16666666666666666,0.20087336244541484,triangulo
./imgs/img_00115.jpg,216,205,0.7291666666666666,0.8365853658536585,0.27314814814814814,0.22926829268292684,triangulo
./imgs/img_00116.jpg,206,238,0.3131067961165049,0.7710084033613446,0.28640776699029125,0.18067226890756302,circulo
./imgs/img_00117.jpg,230,201,0.0,0.0,0.0,0.0,vazio
./imgs/img_00118.jpg,201,229,0.39054726368159204,0.5414847161572053,0.16417910447761194,0.13973799126637554,circulo
./imgs/img_00119.jpg,208,216,0.0,0.0,0.0,0.0,vazio
./imgs/img_00120.jpg,235,228,0.0,0.0,0.0,0.0,vazio
./imgs/img_00121.jpg,221,233,0.0,0.0,0.0,0.0,vazio
./imgs/img_00122.jpg,247,161,0.34615384615384615,0.5527950310559007,0.22267206477732793,0.34782608695652173,circulo
./imgs/img_00123.jpg,228,154,0.33114035087719296,0.512987012987013,0.16228070175438597,0.35064935064935066,triangulo
./imgs/img_00124.jpg,183,157,0.6666666666666666,0.40764331210191085,0.22950819672131148,0.33121019108280253,circulo
./imgs/img_00125.jpg,212,207,0.0,0.0,0.0,0.0,vazio
./imgs/img_00126.jpg,226,237,0.0,0.0,0.0,0.0,vazio
./imgs/img_00127.jpg,236,236,0.0,0.0,0.0,0.0,vazio
./imgs/img_00128.jpg,215,229,0.2441860465116279,0.6462882096069869,0.14418604651162792,0.2445414847161572,circulo
./imgs/img_00129.jpg,195,177,0.7487179487179487,0.3587570621468927,0.2153846153846154,0.23163841807909605,circulo
./imgs/img_00130.jpg,175,234,0.22285714285714286,0.25854700854700857,0.3314285714285714,0.16666666666666666,triangulo
./imgs/img_00131.jpg,202,237,0.0,0.0,0.0,0.0,vazio
./imgs/img_00132.jpg,225,208,0.0,0.0,0.0,0.0,vazio
./imgs/img_00133.jpg,240,206,0.6520833333333333,0.4538834951456311,0.2125,0.16990291262135923,circulo
./imgs/img_00134.jpg,220,190,0.0,0.0,0.0,0.0,vazio
./imgs/img_00135.jpg,179,175,0.16759776536312848,0.23714285714285716,0.1787709497206704,0.2914285714285714,circulo
./imgs/img_00136.jpg,228,154,0.8333333333333334,0.2694805194805195,0.24561403508771928,0.22727272727272727,triangulo
./imgs/img_00137.jpg,157,178,0.3057324840764331,0.4101123595505618,0.33121019108280253,0.3258426966292135,circulo
./imgs/img_00138.jpg,207,232,0.0,0.0,0.0,0.0,vazio
./imgs/img_00139.jpg,170,221,0.5558823529411765,0.7918552036199095,0.2529411764705882,0.15384615384615385,triangulo
./imgs/img_00140.jpg,193,163,0.5751295336787565,0.588957055214724,0.19689119170984457,0.36809815950920244,circulo
./imgs/img_00141.jpg,199,231,0.0,0.0,0.0,0.0,vazio
./imgs/img_00142.jpg,186,172,0.0,0.0,0.0,0.0,vazio
./imgs/img_00143.jpg,190,172,0.43157894736842106,0.6569767441860465,0.30526315789473685,0.26744186046511625,triangulo
./imgs/img_00144.jpg,193,201,0.0,0.0,0.0,0.0,vazio
./imgs/img_00145.jpg,244,239,0.8770491803278688,0.5815899581589958,0.1557377049180328,0.13389121338912133,circulo
./imgs/img_00146.jpg,205,163,0.6414634146341464,0.696319018404908,0.24878048780487805,0.25153374233128833,triangulo
./imgs/img_00147.jpg,176,180,0.0,0.0,0.0,0.0,vazio
./imgs/img_00148.jpg,169,181,0.7633136094674556,0.5193370165745856,0.23668639053254437,0.27624309392265195,circulo
./imgs/img_00149.jpg,218,168,0.8142201834862385,0.20238095238095238,0.18807339449541285,0.25,triangulo
./imgs/img_00150.jpg,227,227,0.2753303964757709,0.6299559471365639,0.15418502202643172,0.2555066079295154,triangulo
./imgs/img_00151.jpg,211,229,0.6066350710900474,0.537117903930131,0.1895734597156398,0.2445414847161572,circulo
./imgs/img_00152.jpg,237,188,0.5168776371308017,0.550531914893617,0.24050632911392406,0.26063829787234044,circulo
./imgs/img_00153.jpg,165,230,0.4575757575757576,0.5630434782608695,0.2606060606060606,0.15217391304347827,circulo
./imgs/img_00154.jpg,163,158,0.3006134969325153,0.33544303797468356,0.36809815950920244,0.22784810126582278,circulo
./imgs/img_00155.jpg,205,190,0.7195121951219512,0.618421052631579,0.28780487804878047,0.19473684210526315,triangulo
./imgs/img_00156.jpg,172,172,0.5261627906976745,0.6540697674418605,0.2616279069767442,0.2616279069767442,circulo
./imgs/img_00157.jpg,235,173,0.6702127659574468,0.7456647398843931,0.251063829787234,0.19653179190751446,circulo
./imgs/img_00158.jpg,155,207,0.0,0.0,0.0,0.0,vazio
./imgs/img_00159.jpg,177,207,0.3474576271186441,0.26570048309178745,0.2994350282485876,0.1642512077294686,triangulo
./imgs/img_00160.jpg,187,224,0.0,0.0,0.0,0.0,vazio
./imgs/img_00161.jpg,224,191,0.0,0.0,0.0,0.0,vazio
./imgs/img_00162.jpg,186,217,0.1639784946236559,0.836405529953917,0.1774193548387097,0.14285714285714285,circulo
./imgs/img_00163.jpg,172,198,0.3953488372093023,0.8333333333333334,0.2558139534883721,0.2222222222222222,circulo
./imgs/img_00164.jpg,250,196,0.114,0.22704081632653061,0.124,0.2193877551020408,triangulo
./imgs/img_00165.jpg,190,185,0.0,0.0,0.0,0.0,vazio
./imgs/img_00166.jpg,218,202,0.0,0.0,0.0,0.0,vazio
./imgs/img_00167.jpg,219,247,0.3538812785388128,0.3441295546558704,0.2237442922374429,0.242914979757085,circulo
./imgs/img_00168.jpg,220,185,0.0,0.0,0.0,0.0,vazio
./imgs/img_00169.jpg,250,182,0.304,0.45604395604395603,0.232,0.27472527472527475,circulo
./imgs/img_00170.jpg,196,241,0.5994897959183674,0.3236514522821577,0.2602040816326531,0.22406639004149378,circulo
./imgs/img_00171.jpg,175,182,0.44571428571428573,0.1510989010989011,0.29714285714285715,0.19230769230769232,circulo
./imgs/img_00172.jpg,235,227,0.39148936170212767,0.6255506607929515,0.2127659574468085,0.13215859030837004,triangulo
./imgs/img_00173.jpg,187,247,0.0,0.0,0.0,0.0,vazio
./imgs/img_00174.jpg,247,240,0.0,0.0,0.0,0.0,vazio
./imgs/img_00175.jpg,219,212,0.0,0.0,0.0,0.0,vazio
./imgs/img_00176.jpg,243,167,0.551440329218107,0.6167664670658682,0.19753086419753085,0.2994011976047904,circulo
./imgs/img_00177.jpg,211,168,0.7061611374407583,0.5505952380952381,0.1990521327014218,0.3273809523809524,circulo
./imgs/img_00178.jpg,162,231,0.0,0.0,0.0,0.0,vazio
./imgs/img_00179.jpg,194,208,0.2809278350515464,0.4951923076923077,0.23195876288659795,0.23076923076923078,circulo
./imgs/img_00180.jpg,233,203,0.5,0.5443349753694581,0.2017167381974249,0.2315270935960591,triangulo
./imgs/img_00181.jpg,246,172,0.27235772357723576,0.5116279069767442,0.22764227642276422,0.19767441860465115,triangulo
./imgs/img_00182.jpg,201,240,0.0,0.0,0.0,0.0,vazio
./imgs/img_00183.jpg,156,186,0.2692307692307692,0.31989247311827956,0.34615384615384615,0.2956989247311828,triangulo
./imgs/img_00184.jpg,219,229,0.8036529680365296,0.34279475982532753,0.2465753424657534,0.1615720524017467,circulo
./imgs/img_00185.jpg,161,238,0.7919254658385093,0.37815126050420167,0.21739130434782608,0.21008403361344538,triangulo
./imgs/img_00186.jpg,194,162,0.7036082474226805,0.3888888888888889,0.20103092783505155,0.32098765432098764,circulo
./imgs/img_00187.jpg,226,175,0.4026548672566372,0.2571428571428571,0.20353982300884957,0.22857142857142856,triangulo
./imgs/img_00188.jpg,187,186,0.2914438502673797,0.3172043010752688,0.18716577540106952,0.22580645161290322,circulo
./imgs/img_00189.jpg,179,190,0.40782122905027934,0.3868421052631579,0.24581005586592178,0.20526315789473684,triangulo
./imgs/img_00190.jpg,218,190,0.5091743119266054,0.6552631578947369,0.27522935779816515,0.22631578947368422,circulo
./imgs/img_00191.jpg,164,216,0.43902439024390244,0.36342592592592593,0.35365853658536583,0.24537037037037038,triangulo
./imgs/img_00192.jpg,212,178,0.0,0.0,0.0,0.0,vazio
./imgs/img_00193.jpg,155,160,0.6096774193548387,0.515625,0.2903225806451613,0.24375,circulo
./imgs/img_00194.jpg,248,242,0.7661290322580645,0.6115702479338843,0.1532258064516129,0.24793388429752067,circulo
./imgs/img_00195.jpg,228,248,0.0,0.0,0.0,0.0,vazio
./imgs/img_00196.jpg,239,178,0.3682008368200837,0.648876404494382,0.20920502092050208,0.17415730337078653,triangulo
./imgs/img_00197.jpg,234,245,0.0,0.0,0.0,0.0,vazio
./imgs/img_00198.jpg,241,158,0.44190871369294604,0.23417721518987342,0.24481327800829875,0.24050632911392406,circulo
./imgs/img_00199.jpg,199,217,0.6005025125628141,0.5483870967741935,0.2864321608040201,0.22119815668202766,triangulo
./imgs/img_00200.jpg,247,161,0.708502024291498,0.5496894409937888,0.1862348178137652,0.32919254658385094,triangulo
./imgs/img_00201.jpg,226,181,0.0,0.0,0.0,0.0,vazio
./imgs/img_00202.jpg,219,172,0.4383561643835616,0.4418604651162791,0.1461187214611872,0.2441860465116279,circulo
./imgs/img_00203.jpg,194,153,0.46134020618556704,0.5915032679738562,0.17010309278350516,0.37254901960784315,circulo
./imgs/img_00204.jpg,187,214,0.0,0.0,0.0,0.0,vazio
./imgs/img_00205.jpg,217,228,0.6059907834101382,0.581140350877193,0.17972350230414746,0.25877192982456143,circulo
./imgs/img_00206.jpg,179,208,0.6201117318435754,0.4831730769230769,0.2346368715083799,0.1778846153846154,triangulo
./imgs/img_00207.jpg,171,157,0.0,0.0,0.0,0.0,vazio
./imgs/img_00208.jpg,179,172,0.21508379888268156,0.5087209302325582,0.2849162011173184,0.23837209302325582,circulo
./imgs/img_00209.jpg,241,150,0.7219917012448133,0.5066666666666667,0.13278008298755187,0.22666666666666666,triangulo
./imgs/img_00210.jpg,172,168,0.561046511627907,0.21726190476190477,0.21511627906976744,0.22023809523809523,circulo
./imgs/img_00211.jpg,242,155,0.36983471074380164,0.3548387096774194,0.21074380165289255,0.1935483870967742,circulo
./imgs/img_00212.jpg,236,162,0.8220338983050848,0.6851851851851852,0.2288135593220339,0.30864197530864196,triangulo
./imgs/img_00213.jpg,242,150,0.0,0.0,0.0,0.0,vazio
./imgs/img_00214.jpg,178,167,0.0,0.0,0.0,0.0,vazio
./imgs/img_00215.jpg,201,190,0.8432835820895522,0.8210526315789474,0.17412935323383086,0.25263157894736843,circulo
./imgs/img_00216.jpg,236,161,0.25,0.6956521739130435,0.13559322033898305,0.37267080745341613,triangulo
./imgs/img_00217.jpg,246,187,0.0,0.0,0.0,0.0,vazio
./imgs/img_00218.jpg,227,199,0.6299559471365639,0.38190954773869346,0.21145374449339208,0.25125628140703515,circulo
./imgs/img_00219.jpg,224,166,0.42410714285714285,0.7469879518072289,0.24107142857142858,0.3373493975903614,circulo
./imgs/img_00220.jpg,160,244,0.465625,0.7172131147540983,0.33125,0.13934426229508196,circulo
./imgs/img_00221.jpg,157,161,0.2802547770700637,0.2950310559006211,0.34394904458598724,0.2670807453416149,triangulo
./imgs/img_00222.jpg,236,171,0.2690677966101695,0.6608187134502924,0.13135593220338984,0.2573099415204678,circulo
./imgs/img_00223.jpg,197,167,0.0,0.0,0.0,0.0,vazio
./imgs/img_00224.jpg,214,184,0.0,0.0,0.0,0.0,vazio
./imgs/img_00225.jpg,189,168,0.6216931216931217,0.6011904761904762,0.2804232804232804,0.34523809523809523,triangulo
./imgs/img_00226.jpg,200,187,0.5675,0.4304812834224599,0.175,0.17647058823529413,circulo
./imgs/img_00227.jpg,244,181,0.1987704918032787,0.18232044198895028,0.22540983606557377,0.2430939226519337,circulo
./imgs/img_00228.jpg,201,194,0.12686567164179105,0.42010309278350516,0.15422885572139303,0.20103092783505155,triangulo
./imgs/img_00229.jpg,233,184,0.5944206008583691,0.5108695652173914,0.18454935622317598,0.31521739130434784,circulo
./imgs/img_00230.jpg,160,156,0.6875,0.6506410256410257,0.2625,0.26282051282051283,circulo
./imgs/img_00231.jpg,213,175,0.0,0.0,0.0,0.0,vazio
./imgs/img_00232.jpg,224,172,0.0,0.0,0.0,0.0,vazio
./imgs/img_00233.jpg,161,183,0.6708074534161491,0.4098360655737705,0.18633540372670807,0.31693989071038253,triangulo
./imgs/img_00234.jpg,151,168,0.6192052980132451,0.25595238095238093,0.39072847682119205,0.35714285714285715,triangulo
./imgs/img_00235.jpg,246,235,0.25203252032520324,0.4765957446808511,0.17073170731707318,0.2297872340425532,triangulo
./imgs/img_00236.jpg,154,210,0.6590909090909091,0.7738095238095238,0.24025974025974026,0.24285714285714285,triangulo
./imgs/img_00237.jpg,203,221,0.6995073891625616,0.45248868778280543,0.2857142857142857,0.27149321266968324,triangulo
./imgs/img_00238.jpg,151,194,0.4966887417218543,0.5360824742268041,0.2119205298013245,0.23711340206185566,triangulo
./imgs/img_00239.jpg,181,172,0.40331491712707185,0.49127906976744184,0.2430939226519337,0.19186046511627908,circulo
./imgs/img_00240.jpg,192,213,0.0,0.0,0.0,0.0,vazio
./imgs/img_00241.jpg,167,237,0.36227544910179643,0.4409282700421941,0.2694610778443114,0.20675105485232068,circulo
./imgs/img_00242.jpg,190,236,0.0,0.0,0.0,0.0,vazio
./imgs/img_00243.jpg,242,240,0.7541322314049587,0.175,0.16942148760330578,0.25,circulo
./imgs/img_00244.jpg,176,189,0.5965909090909091,0.1931216931216931,0.20454545454545456,0.2698412698412698,triangulo
./imgs/img_00245.jpg,167,183,0.6526946107784432,0.5218579234972678,0.23952095808383234,0.18032786885245902,triangulo
./imgs/img_00246.jpg,226,244,0.0,0.0,0.0,0.0,vazio
./imgs/img_00247.jpg,221,157,0.0,0.0,0.0,0.0,vazio
./imgs/img_00248.jpg,216,220,0.4930555555555556,0.5227272727272727,0.1527777777777778,0.2727272727272727,triangulo
./imgs/img_00249.jpg,224,197,0.0,0.0,0.0,0.0,vazio
./imgs/img_00250.jpg,200,186,0.0,0.0,0.0,0.0,vazio
./imgs/img_00251.jpg,250,235,0.12,0.8425531914893617,0.16,0.1702127659574468,triangulo
./imgs/img_00252.jpg,250,152,0.0,0.0,0.0,0.0,vazio
./imgs/img_00253.jpg,225,243,0.5155555555555555,0.551440329218107,0.2222222222222222,0.18106995884773663,triangulo
./imgs/img_00254.jpg,152,223,0.3980263157894737,0.1681614349775785,0.34868421052631576,0.21973094170403587,circulo
./imgs/img_00255.jpg,202,235,0.8316831683168316,0.5787234042553191,0.22772277227722773,0.14468085106382977,triangulo
./imgs/img_00256.jpg,249,232,0.4919678714859438,0.5172413793103449,0.18072289156626506,0.25862068965517243,triangulo
./imgs/img_00257.jpg,246,241,0.0,0.0,0.0,0.0,vazio
./imgs/img_00258.jpg,162,234,0.3055555555555556,0.7136752136752137,0.3395061728395062,0.20512820512820512,triangulo
./imgs/img_00259.jpg,205,156,0.48048780487804876,0.6378205128205128,0.24878048780487805,0.33974358974358976,triangulo
./imgs/img_00260.jpg,203,215,0.8004926108374384,0.3558139534883721,0.2019704433497537,0.15348837209302327,triangulo
./imgs/img_00261.jpg,203,186,0.0,0.0,0.0,0.0,vazio
./imgs/img_00262.jpg,178,183,0.0,0.0,0.0,0.0,vazio
./imgs/img_00263.jpg,197,162,0.5939086294416244,0.24691358024691357,0.16243654822335024,0.2345679012345679,triangulo
./imgs/img_00264.jpg,225,208,0.0,0.0,0.0,0.0,vazio
./imgs/img_00265.jpg,208,247,0.3076923076923077,0.18218623481781376,0.25961538461538464,0.1700404858299595,circulo
./imgs/img_00266.jpg,176,173,0.35795454545454547,0.6040462427745664,0.25,0.2138728323699422,triangulo
./imgs/img_00267.jpg,232,224,0.6357758620689655,0.7924107142857143,0.22844827586206898,0.26339285714285715,circulo
./imgs/img_00268.jpg,218,178,0.26605504587155965,0.6039325842696629,0.2018348623853211,0.28651685393258425,circulo
./imgs/img_00269.jpg,174,211,0.0,0.0,0.0,0.0,vazio
./imgs/img_00270.jpg,193,175,0.0,0.0,0.0,0.0,vazio
